,match_id,game_duration,result,champion_id,champion_name,deaths,control_wards_placed,enemy_missing_pings,enemy_vision_pings,first_blood_kill,first_blood_assist,surrender,early_surrender,gold_spent,role,item0,item1,item2,item3,item4,item5,item6,largest_killing_spree,kills,neutral_minions_killed,stolen_objects,stolen_objects_assist,pentakills,puuid,summoner_name,summoner_level,team_id,total_damage_dealt,total_damage_taken,jungle_stole,total_heal,total_heal_teammate,turret_kills,vision_score,wards_killed,wards_placed,win,assists,buff_stolen,first_turret,kda,kills_near_enemy_turrets,kills_under_turret,multi_kills,outnumbered_kills,save_ally,solo_kills,vision_per_min
550,BR1_3050056172,2547,GameComplete,111,Nautilus,12,18,18,22,False,False,False,False,9125,UTILITY,3869,3190,3083,3047,2055,0,3364,0,0,0,0,0,0,H_BKE8ntUHvYMNGh384PPcIp3KGIiSnvT2TZNzObICdzMbO1rkKPlxScC7JMPMQy0FaYXz8cv4_9Xw,Megass,1019,100,10582,35740,0,162,0,0,159,15,74,True,16,0,1,1.3333333333333333,0,0,0,0,0,0,3.7549916512389565
551,BR1_3050041153,1876,GameComplete,497,Rakan,9,12,6,18,False,False,True,False,8650,UTILITY,3869,3190,3109,3111,2055,3066,3364,0,2,0,0,0,0,H_BKE8ntUHvYMNGh384PPcIp3KGIiSnvT2TZNzObICdzMbO1rkKPlxScC7JMPMQy0FaYXz8cv4_9Xw,Megass,1019,100,8541,33338,0,7260,1111,1,91,6,46,False,19,0,0,2.3333333333333335,0,0,0,0,5,0,2.916109000745748
552,BR1_3050033335,189,GameComplete,111,Nautilus,0,0,2,0,False,False,False,True,500,UTILITY,3865,2003,2010,0,0,0,3340,0,0,0,0,0,0,H_BKE8ntUHvYMNGh384PPcIp3KGIiSnvT2TZNzObICdzMbO1rkKPlxScC7JMPMQy0FaYXz8cv4_9Xw,Megass,1019,200,0,209,0,0,0,0,0,0,0,True,0,0,0,0.0,0,0,0,0,0,0,0.0
553,BR1_3048952705,1473,GameComplete,497,Rakan,8,5,12,10,True,False,False,False,6775,UTILITY,3869,3190,3109,3047,2055,0,3364,0,3,0,0,0,0,H_BKE8ntUHvYMNGh384PPcIp3KGIiSnvT2TZNzObICdzMbO1rkKPlxScC7JMPMQy0FaYXz8cv4_9Xw,Megass,1019,200,5863,19585,0,3753,1296,0,67,16,31,False,16,0,0,2.375,0,2,0,0,0,0,2.729611337307503
554,BR1_3048940360,1169,GameComplete,21,MissFortune,3,0,7,7,False,True,True,False,10400,BOTTOM,1055,3072,3508,2422,3031,0,3363,4,12,0,0,0,0,H_BKE8ntUHvYMNGh384PPcIp3KGIiSnvT2TZNzObICdzMbO1rkKPlxScC7JMPMQy0FaYXz8cv4_9Xw,Megass,1019,100,19796,7860,0,2485,0,2,15,5,6,True,6,0,1,6.0,5,1,2,0,0,0,0.8053282758399708
555,BR1_3049241793,1917,GameComplete,39,Irelia,8,3,6,7,False,True,False,False,17775,TOP,6610,3153,3111,3026,3091,3181,3363,3,6,4,0,0,0,lpSzrJl2o0iH3eThnf7h98RM3GroWRacRTpC4xER36JEsnxgR8EsTpXSh4OnuUicxwiNeVQqPGVXsw,Sir Valera,769,200,22347,34765,0,11460,0,6,27,2,12,True,6,0,1,1.5,2,0,0,1,0,2,0.8627897590186201
556,BR1_3045209697,2051,GameComplete,893,Aurora,5,2,4,1,True,False,False,False,17825,TOP,3089,3118,3020,4645,3135,4646,3363,5,10,1,0,0,0,lpSzrJl2o0iH3eThnf7h98RM3GroWRacRTpC4xER36JEsnxgR8EsTpXSh4OnuUicxwiNeVQqPGVXsw,Sir Valera,766,100,37775,28900,1,5905,0,2,27,1,7,True,10,0,1,4.0,4,1,0,0,0,4,0.8117215250457985
557,BR1_3044475931,1885,GameComplete,39,Irelia,8,1,1,3,False,False,False,False,15250,TOP,6333,3111,3153,3082,3091,3181,3363,2,2,4,0,0,0,lpSzrJl2o0iH3eThnf7h98RM3GroWRacRTpC4xER36JEsnxgR8EsTpXSh4OnuUicxwiNeVQqPGVXsw,Sir Valera,766,100,16040,37953,4,13177,0,8,24,4,11,True,10,0,1,1.5,0,0,0,0,0,0,0.7789325620505683
558,BR1_3043117034,1487,GameComplete,39,Irelia,7,0,2,1,True,False,False,False,13775,TOP,6610,3111,3153,2055,3091,6672,3340,3,12,8,0,0,0,lpSzrJl2o0iH3eThnf7h98RM3GroWRacRTpC4xER36JEsnxgR8EsTpXSh4OnuUicxwiNeVQqPGVXsw,Sir Valera,766,200,27534,27104,6,10511,0,4,16,2,6,True,6,1,1,2.5714285714285716,6,0,0,2,0,5,0.6458459269761491
559,BR1_3043105311,946,GameComplete,39,Irelia,3,0,5,1,False,False,True,False,8400,MIDDLE,1055,3110,1028,3153,3047,0,3340,2,4,4,0,0,0,lpSzrJl2o0iH3eThnf7h98RM3GroWRacRTpC4xER36JEsnxgR8EsTpXSh4OnuUicxwiNeVQqPGVXsw,Sir Valera,766,200,11164,14789,0,5831,0,1,5,1,3,True,6,0,1,3.3333333333333335,1,1,0,1,0,1,0.3242704464866609
560,BR1_3047711833,1955,GameComplete,51,Caitlyn,3,4,11,6,False,False,False,False,14700,BOTTOM,6676,3031,3033,3009,3156,0,3363,8,13,0,0,0,0,EMb6qNM3t0EPOlYP8QSxATo6caG4gl3ZCMbhTX5b16mIaH2rG2ctWiqqhu1ee0v2fBI3y6Jx_YhXhg,Yazi 11,746,100,57021,19607,0,6859,0,5,29,4,12,True,8,0,1,7.0,2,1,3,2,0,0,0.9079664059955846
561,BR1_3047678506,1431,GameComplete,51,Caitlyn,5,2,8,4,False,False,False,False,10050,BOTTOM,6676,3031,1036,3009,0,6670,3363,6,11,0,0,0,0,EMb6qNM3t0EPOlYP8QSxATo6caG4gl3ZCMbhTX5b16mIaH2rG2ctWiqqhu1ee0v2fBI3y6Jx_YhXhg,Yazi 11,746,200,25901,14845,0,3004,0,2,16,2,10,True,2,0,1,2.6,3,0,1,3,0,0,0.693746175125007
562,BR1_3047669243,1593,GameComplete,51,Caitlyn,3,1,8,4,False,False,False,False,10825,BOTTOM,6676,3031,3035,3009,3123,0,3363,4,6,0,0,0,0,EMb6qNM3t0EPOlYP8QSxATo6caG4gl3ZCMbhTX5b16mIaH2rG2ctWiqqhu1ee0v2fBI3y6Jx_YhXhg,Yazi 11,746,100,18623,12984,0,2423,0,4,17,3,9,True,5,0,1,3.6666666666666665,3,0,2,0,0,0,0.666146289924548
563,BR1_3047645055,1570,GameComplete,51,Caitlyn,3,0,14,4,False,False,True,False,12250,BOTTOM,6676,3031,3036,3009,1042,1042,3363,6,8,3,0,0,0,EMb6qNM3t0EPOlYP8QSxATo6caG4gl3ZCMbhTX5b16mIaH2rG2ctWiqqhu1ee0v2fBI3y6Jx_YhXhg,Yazi 11,746,100,25761,15819,0,4541,0,2,9,1,8,True,9,0,1,5.666666666666667,1,1,1,0,0,1,0.344781887471578
564,BR1_3046753586,1212,GameComplete,51,Caitlyn,1,0,8,0,False,True,True,False,10200,BOTTOM,1055,6676,3031,3009,3035,3123,3363,6,7,8,0,0,0,EMb6qNM3t0EPOlYP8QSxATo6caG4gl3ZCMbhTX5b16mIaH2rG2ctWiqqhu1ee0v2fBI3y6Jx_YhXhg,Yazi 11,745,100,21168,10690,4,3039,0,1,13,2,7,True,6,1,1,13.0,2,2,1,1,0,0,0.6559166059083543
565,BR1_3047630700,2184,GameComplete,51,Caitlyn,9,1,5,0,False,True,False,False,15275,BOTTOM,3094,6676,1038,3006,3036,3031,3363,5,12,19,0,0,0,Vm-Ed5DJGpGMRv7tl2urc6JjD2nbsRdH6NzOXDSRHKP82ewfru7lUP1F-UPzKqQbkfRfspo6-A9JqQ,Moeeb,1149,100,49323,31365,2,7654,0,2,16,0,10,True,16,0,1,3.111111111111111,5,2,1,1,0,4,0.44425750243873247
566,BR1_3047629607,1673,GameComplete,498,Xayah,3,2,12,2,False,False,False,False,11830,BOTTOM,1055,3508,3031,3036,3006,1042,3363,2,4,4,0,0,0,Vm-Ed5DJGpGMRv7tl2urc6JjD2nbsRdH6NzOXDSRHKP82ewfru7lUP1F-UPzKqQbkfRfspo6-A9JqQ,Moeeb,1149,200,19274,15810,0,3793,0,2,28,7,10,False,3,0,0,2.3333333333333335,0,0,0,1,0,0,1.0316217410526827
567,BR1_3047623812,973,GameComplete,110,Varus,0,1,0,0,False,False,True,False,6630,BOTTOM,1055,3153,1037,1042,1083,3006,3363,4,4,4,0,0,0,Vm-Ed5DJGpGMRv7tl2urc6JjD2nbsRdH6NzOXDSRHKP82ewfru7lUP1F-UPzKqQbkfRfspo6-A9JqQ,Moeeb,1149,100,8300,9634,0,2760,0,0,12,0,6,True,2,0,1,6.0,1,0,1,0,0,0,0.7909705285725268
568,BR1_3047609484,913,GameComplete,110,Varus,2,1,0,1,False,True,True,False,6200,BOTTOM,1055,2031,1037,3006,3153,1042,3363,2,3,0,0,0,0,Vm-Ed5DJGpGMRv7tl2urc6JjD2nbsRdH6NzOXDSRHKP82ewfru7lUP1F-UPzKqQbkfRfspo6-A9JqQ,Moeeb,1148,100,9508,7676,0,1719,0,1,9,0,5,True,5,0,1,4.0,1,0,0,1,0,2,0.5997445176872181
569,BR1_3046977006,978,GameComplete,110,Varus,0,2,3,0,False,False,True,False,6575,BOTTOM,3153,1037,1043,0,1055,3006,3363,9,9,4,0,0,0,Vm-Ed5DJGpGMRv7tl2urc6JjD2nbsRdH6NzOXDSRHKP82ewfru7lUP1F-UPzKqQbkfRfspo6-A9JqQ,Moeeb,1148,200,10052,7333,0,2862,0,2,11,1,7,True,4,0,1,13.0,2,4,2,0,0,0,0.6832458299301278
570,BR1_3044988036,1540,GameComplete,164,Camille,3,0,3,1,False,False,False,False,9958,TOP,3074,3078,3133,1055,3047,1037,3363,3,8,1,0,0,0,5DH6cun1tsA0jjdOOb3XT5gzIm_9vSrnGrWTQaj_M5WhU7iTsv8cYx01cmyFvr_iqKvgkOAoIn4YjA,Snalt,1089,100,23352,26422,0,9616,0,2,19,2,8,True,5,0,1,4.333333333333333,2,3,0,1,0,5,0.7458248945758728
571,BR1_3044982593,2537,GameComplete,2,Olaf,7,0,26,4,False,False,False,False,18500,TOP,3074,2501,3047,3156,6610,4401,3363,3,12,33,0,0,0,5DH6cun1tsA0jjdOOb3XT5gzIm_9vSrnGrWTQaj_M5WhU7iTsv8cYx01cmyFvr_iqKvgkOAoIn4YjA,Snalt,1089,100,50096,62133,10,44259,0,4,32,6,15,True,10,1,0,3.142857142857143,3,0,1,5,0,4,0.7660023837766623
572,BR1_3044978894,1788,GameComplete,2,Olaf,3,0,19,5,False,False,False,False,14100,TOP,3074,1055,6333,3047,3156,3073,3340,6,12,7,0,0,0,5DH6cun1tsA0jjdOOb3XT5gzIm_9vSrnGrWTQaj_M5WhU7iTsv8cYx01cmyFvr_iqKvgkOAoIn4YjA,Snalt,1089,200,34933,26875,0,20475,0,3,19,2,10,True,10,0,0,7.333333333333333,2,0,2,5,0,2,0.6440861098983085
573,BR1_3044974675,1764,GameComplete,2,Olaf,4,0,22,1,True,False,False,False,15330,TOP,3074,1055,3047,6610,3156,3026,3364,6,16,11,0,0,0,5DH6cun1tsA0jjdOOb3XT5gzIm_9vSrnGrWTQaj_M5WhU7iTsv8cYx01cmyFvr_iqKvgkOAoIn4YjA,Snalt,1089,200,34057,32045,10,24005,0,3,15,3,5,True,10,0,1,6.5,8,0,3,3,0,5,0.5201961067322338
574,BR1_3044971408,1510,GameComplete,234,Viego,5,0,11,1,False,False,False,False,8900,JUNGLE,3748,6672,3047,2021,0,0,3364,5,10,165,0,0,0,5DH6cun1tsA0jjdOOb3XT5gzIm_9vSrnGrWTQaj_M5WhU7iTsv8cYx01cmyFvr_iqKvgkOAoIn4YjA,Snalt,1089,100,14718,30321,19,17982,0,2,18,3,4,True,3,1,1,2.6,2,0,1,1,0,2,0.734837704859798
575,BR1_3048402017,1590,GameComplete,888,Renata,7,5,24,0,False,True,False,False,8225,UTILITY,3877,3067,3190,3158,3916,4005,3364,2,3,0,0,0,0,7QTq6E0ada2_kwLrCxepaU58-K0YiaczNmyHDXIXnKuNcNuhuxMqQH9RT-ByIx2b79iZmSK5KO_9mA,Juniper Lee,1274,100,10805,19366,0,1318,385,0,68,7,31,True,31,0,0,4.857142857142857,1,0,0,0,2,0,2.5650821960381895
576,BR1_3048372974,1849,GameComplete,888,Renata,7,9,24,3,False,False,False,False,7550,UTILITY,3877,3107,3109,2055,3158,3067,3364,0,2,0,0,0,0,7QTq6E0ada2_kwLrCxepaU58-K0YiaczNmyHDXIXnKuNcNuhuxMqQH9RT-ByIx2b79iZmSK5KO_9mA,Juniper Lee,1274,200,13995,24652,0,7231,2817,0,104,10,49,False,14,0,1,2.2857142857142856,1,0,0,1,4,0,3.3911654374829308
577,BR1_3048245503,1789,GameComplete,888,Renata,5,7,19,2,False,False,False,False,7475,UTILITY,3877,3110,3158,2022,3002,0,3364,0,2,0,0,0,0,7QTq6E0ada2_kwLrCxepaU58-K0YiaczNmyHDXIXnKuNcNuhuxMqQH9RT-ByIx2b79iZmSK5KO_9mA,Juniper Lee,1274,100,11349,23217,0,1877,421,0,117,13,59,False,11,0,1,2.6,1,0,0,0,0,0,3.9344675817282457
578,BR1_3048226306,1638,GameComplete,888,Renata,5,6,23,4,False,False,False,False,7850,UTILITY,3877,3190,3067,3002,3158,3114,3364,0,3,0,0,0,0,7QTq6E0ada2_kwLrCxepaU58-K0YiaczNmyHDXIXnKuNcNuhuxMqQH9RT-ByIx2b79iZmSK5KO_9mA,Juniper Lee,1274,200,13182,19044,0,400,0,0,111,17,56,True,17,0,0,4.0,1,0,0,0,2,0,4.094675563938936
579,BR1_3046971021,1941,GameComplete,888,Renata,5,6,16,4,False,True,False,False,9650,UTILITY,3877,3109,3067,3002,3009,3504,3364,2,3,0,0,0,0,7QTq6E0ada2_kwLrCxepaU58-K0YiaczNmyHDXIXnKuNcNuhuxMqQH9RT-ByIx2b79iZmSK5KO_9mA,Juniper Lee,1273,100,11344,19685,0,1348,0,0,107,8,56,True,18,0,0,4.2,1,1,0,0,0,0,3.329881688518067
580,BR1_3050143901,958,GameComplete,517,Sylas,5,1,1,0,False,False,True,False,6035,MIDDLE,3152,1056,2031,3158,3113,3108,3364,2,5,4,0,0,0,22W4_iqv4tWBvYKyPKwZv2Cd2TOmtgBzCJDHWqi6p4VyyluseH8FbIm0aRk6rdGvge2murTak64gQA,TIMON Y PUNGA,710,100,11888,17631,0,2816,0,0,7,0,3,False,1,0,0,1.2,1,0,1,1,0,3,0.47950674441875407
581,BR1_3050118672,1795,GameComplete,81,Ezreal,14,0,3,0,False,True,False,False,10008,BOTTOM,3042,3035,1036,3078,3158,1036,3363,0,4,0,0,0,0,22W4_iqv4tWBvYKyPKwZv2Cd2TOmtgBzCJDHWqi6p4VyyluseH8FbIm0aRk6rdGvge2murTak64gQA,TIMON Y PUNGA,710,200,31862,34422,0,3445,0,0,12,0,8,False,10,0,0,1.0,1,0,0,0,0,0,0.41512954763635934
582,BR1_3050103344,1167,GameComplete,7,Leblanc,5,2,2,3,True,False,True,False,8800,MIDDLE,2031,6655,4645,3020,1056,1026,3364,3,8,0,0,0,0,22W4_iqv4tWBvYKyPKwZv2Cd2TOmtgBzCJDHWqi6p4VyyluseH8FbIm0aRk6rdGvge2murTak64gQA,TIMON Y PUNGA,710,200,16476,14638,0,166,0,1,13,2,5,False,3,0,0,2.2,1,2,0,1,0,3,0.6881278438752471
583,BR1_3050080810,1703,GameComplete,3,Galio,7,2,3,0,False,True,False,False,11875,MIDDLE,6664,3111,4633,1056,3065,3211,3364,5,13,2,0,0,0,22W4_iqv4tWBvYKyPKwZv2Cd2TOmtgBzCJDHWqi6p4VyyluseH8FbIm0aRk6rdGvge2murTak64gQA,TIMON Y PUNGA,709,200,33447,37918,0,3109,0,2,25,3,7,True,13,0,1,3.7142857142857144,3,2,4,9,0,4,0.9107912170049979
584,BR1_3050056172,2547,GameComplete,799,Ambessa,6,3,10,2,False,False,False,False,17375,MIDDLE,6692,3047,3026,3161,3071,3053,3364,3,9,6,0,0,0,22W4_iqv4tWBvYKyPKwZv2Cd2TOmtgBzCJDHWqi6p4VyyluseH8FbIm0aRk6rdGvge2murTak64gQA,TIMON Y PUNGA,709,200,53037,54260,0,18437,0,0,37,3,6,False,14,0,0,3.8333333333333335,1,1,1,1,0,1,0.8845706457903834
585,BR1_3048981832,1141,GameComplete,84,Akali,3,0,1,1,False,False,True,False,5800,MIDDLE,1056,4646,1052,1001,1082,1058,3364,2,2,0,0,0,0,PmAaNQGb0pBB5DRdxz3ZUSekIVv-vReONfsny9Ic3h5PzgGJD0QM1Y3NWuip4jpd8BXl0bmh1cUOrg,DOGMAL,466,100,9063,11927,0,555,0,0,7,1,3,False,1,0,0,1.0,1,0,0,1,0,0,0.3984392010695132
586,BR1_3048834435,1099,GameComplete,84,Akali,1,0,4,2,False,False,True,False,6500,MIDDLE,1058,3145,1001,1082,4646,0,3364,4,8,0,0,0,0,PmAaNQGb0pBB5DRdxz3ZUSekIVv-vReONfsny9Ic3h5PzgGJD0QM1Y3NWuip4jpd8BXl0bmh1cUOrg,DOGMAL,465,100,12900,10808,0,297,0,1,7,0,4,True,3,0,1,11.0,5,0,1,0,0,3,0.3847773394286892
587,BR1_3048808848,1957,GameComplete,893,Aurora,6,0,0,0,False,False,False,False,11050,MIDDLE,4646,4645,3020,6655,1082,0,3364,0,3,1,0,0,0,PmAaNQGb0pBB5DRdxz3ZUSekIVv-vReONfsny9Ic3h5PzgGJD0QM1Y3NWuip4jpd8BXl0bmh1cUOrg,DOGMAL,465,100,22017,24399,0,3369,0,0,12,1,4,False,4,0,0,1.1666666666666667,0,0,0,0,0,0,0.3765837030455362
588,BR1_3048463324,1696,GameComplete,84,Akali,1,1,4,0,True,False,False,False,9625,MIDDLE,4645,1052,1026,1082,3020,6653,3364,2,2,4,0,0,0,PmAaNQGb0pBB5DRdxz3ZUSekIVv-vReONfsny9Ic3h5PzgGJD0QM1Y3NWuip4jpd8BXl0bmh1cUOrg,DOGMAL,465,100,23512,20823,0,4462,0,3,17,2,5,True,12,0,0,14.0,1,1,0,0,0,2,0.6207263817067069
589,BR1_3044528303,1442,GameComplete,893,Aurora,3,1,5,0,False,False,False,False,7450,MIDDLE,1056,3118,2055,3020,6653,0,3340,2,4,0,0,0,0,PmAaNQGb0pBB5DRdxz3ZUSekIVv-vReONfsny9Ic3h5PzgGJD0QM1Y3NWuip4jpd8BXl0bmh1cUOrg,DOGMAL,463,200,26260,16855,0,4758,0,1,17,1,8,False,8,0,0,4.0,1,2,1,0,0,1,0.7128325978686809
590,BR1_3044081785,1180,GameComplete,221,Zeri,1,0,3,0,False,False,True,False,9105,BOTTOM,1055,3085,3006,3087,1038,1037,3363,10,11,0,0,0,0,m_qVQNHVSGIGtXuBWtG8aJamP8Nf6NWxGcRcmC9KYQwc6bWfUJV7-gkzRgeieL8HhpV3MQT_qMyEsg,tethering,90,100,22818,13449,0,4633,0,1,15,5,7,True,2,0,1,13.0,1,0,4,1,0,0,0.8095069714087202
591,BR1_3044074556,1657,GameComplete,221,Zeri,4,0,2,1,False,False,True,False,11550,BOTTOM,3031,3140,3006,3085,3087,0,3363,3,9,0,0,0,0,m_qVQNHVSGIGtXuBWtG8aJamP8Nf6NWxGcRcmC9KYQwc6bWfUJV7-gkzRgeieL8HhpV3MQT_qMyEsg,tethering,90,100,31049,18130,0,3117,0,1,12,2,8,True,8,0,1,4.25,1,0,2,5,0,0,0.454629715960565
592,BR1_3044064071,1540,GameComplete,43,Karma,7,4,1,1,False,False,False,False,8450,UTILITY,2065,3190,3107,3870,0,3158,3364,2,5,0,0,0,0,m_qVQNHVSGIGtXuBWtG8aJamP8Nf6NWxGcRcmC9KYQwc6bWfUJV7-gkzRgeieL8HhpV3MQT_qMyEsg,tethering,90,100,18000,18943,0,3841,1781,0,50,6,21,True,26,0,1,4.428571428571429,1,2,0,0,1,1,1.9468617543209923
593,BR1_3044057921,1344,GameComplete,221,Zeri,3,0,2,2,True,False,False,False,11750,BOTTOM,1055,3087,3085,3006,3031,3035,3363,8,9,10,0,0,0,m_qVQNHVSGIGtXuBWtG8aJamP8Nf6NWxGcRcmC9KYQwc6bWfUJV7-gkzRgeieL8HhpV3MQT_qMyEsg,tethering,90,200,30298,15527,6,4043,0,2,12,2,7,True,10,0,1,6.333333333333333,1,2,4,5,0,0,0.5508423522060383
594,BR1_3044053315,2283,GameComplete,221,Zeri,4,0,14,0,False,False,False,False,17900,BOTTOM,3036,3026,3085,3087,3031,3006,3363,7,14,32,0,0,0,m_qVQNHVSGIGtXuBWtG8aJamP8Nf6NWxGcRcmC9KYQwc6bWfUJV7-gkzRgeieL8HhpV3MQT_qMyEsg,tethering,90,200,48070,31242,8,10965,0,1,28,5,13,True,8,0,0,5.5,2,1,5,6,0,4,0.7393602082761689
595,BR1_3042017121,1116,GameComplete,67,Vayne,16,2,0,2,False,False,False,False,4700,UTILITY,3877,2031,1042,1001,1036,3179,3364,0,3,0,0,0,0,gMBztHUpSl6J7kZj0z2_HAJ-HsKpSzgwxiM5mgm09r6cv2cE21zgNJpQp8KRbq4-6OQeGt4hwccUaA,,53,200,6117,17711,0,134,0,0,30,7,10,False,2,0,1,0.3125,1,0,0,1,0,0,1.627568516180534
596,BR1_3041852729,2000,GameComplete,51,Caitlyn,10,4,0,2,False,False,False,False,11750,BOTTOM,1055,3032,3031,3006,6676,1036,3363,3,6,8,0,0,0,gMBztHUpSl6J7kZj0z2_HAJ-HsKpSzgwxiM5mgm09r6cv2cE21zgNJpQp8KRbq4-6OQeGt4hwccUaA,,53,100,17291,25366,0,5258,0,2,24,3,9,True,5,0,1,1.1,0,2,3,2,0,1,0.7258654880455399
597,BR1_3041835733,1360,GameComplete,26,Zilean,6,3,0,0,False,False,False,False,5200,UTILITY,3876,2055,3190,3070,3113,3158,3364,0,0,0,0,0,0,gMBztHUpSl6J7kZj0z2_HAJ-HsKpSzgwxiM5mgm09r6cv2cE21zgNJpQp8KRbq4-6OQeGt4hwccUaA,,53,100,6057,14781,0,4797,3178,0,50,5,20,False,5,0,1,0.8333333333333334,0,0,0,0,2,0,2.244378009651383
598,BR1_3041367394,944,GameComplete,4,TwistedFate,2,1,0,0,False,False,True,False,5325,MIDDLE,1056,6657,3113,3158,1082,0,3340,0,1,0,0,0,0,gMBztHUpSl6J7kZj0z2_HAJ-HsKpSzgwxiM5mgm09r6cv2cE21zgNJpQp8KRbq4-6OQeGt4hwccUaA,,53,200,6001,9873,0,1372,0,0,6,0,4,True,4,0,1,2.5,0,0,0,0,0,0,0.38427564223044336
599,BR1_3040222972,941,GameComplete,17,Teemo,8,0,0,0,False,False,True,False,4000,TOP,1056,3006,1043,3108,1026,0,3340,0,1,0,0,0,0,gMBztHUpSl6J7kZj0z2_HAJ-HsKpSzgwxiM5mgm09r6cv2cE21zgNJpQp8KRbq4-6OQeGt4hwccUaA,,53,100,7307,13686,0,319,0,0,3,0,4,False,0,0,0,0.125,1,0,0,0,0,1,0.2342352459194108
600,BR1_3049495908,2095,GameComplete,54,Malphite,7,1,4,1,False,False,False,False,12700,MIDDLE,3110,3143,3075,6665,3047,2055,3363,2,5,4,0,0,0,Uc5dHsky3yAG8ojS4DopzISvawMJvlGQP3AzxHicSSaEDjYruf2RwbzHp67h0Yol5B95JPHTICFeAQ,wilian bosta,693,200,25080,37907,0,11062,0,3,32,3,8,True,11,0,0,2.2857142857142856,1,0,1,2,0,0,0.9188928595942258
601,BR1_3049494101,1961,GameComplete,777,Yone,9,1,12,1,False,False,False,False,14325,MIDDLE,3036,6673,6333,3006,3153,0,3363,2,9,10,0,0,0,Uc5dHsky3yAG8ojS4DopzISvawMJvlGQP3AzxHicSSaEDjYruf2RwbzHp67h0Yol5B95JPHTICFeAQ,wilian bosta,693,200,35112,32521,2,8674,0,1,14,3,10,False,6,0,1,1.6666666666666667,1,0,0,3,0,2,0.45109760364902873
602,BR1_3049491081,1357,GameComplete,777,Yone,4,1,6,0,True,False,True,False,9925,MIDDLE,1055,6673,3006,3153,1038,1018,3363,3,7,4,0,0,0,Uc5dHsky3yAG8ojS4DopzISvawMJvlGQP3AzxHicSSaEDjYruf2RwbzHp67h0Yol5B95JPHTICFeAQ,wilian bosta,693,100,18516,15886,0,5036,0,2,14,2,8,True,8,0,1,3.75,1,2,0,1,0,0,0.6393674237732311
603,BR1_3049059956,1678,GameComplete,157,Yasuo,6,1,9,0,False,False,False,False,14050,MIDDLE,3031,6672,3006,3033,3133,1037,3340,4,9,2,0,0,0,Uc5dHsky3yAG8ojS4DopzISvawMJvlGQP3AzxHicSSaEDjYruf2RwbzHp67h0Yol5B95JPHTICFeAQ,wilian bosta,693,100,28000,24618,2,3693,0,4,23,0,10,False,6,0,0,2.5,2,0,0,1,0,2,0.8395983143460575
604,BR1_3049049146,1475,GameComplete,157,Yasuo,10,1,10,1,False,False,False,False,8725,BOTTOM,1055,1018,6673,3006,1042,3153,3363,0,4,1,0,0,0,Uc5dHsky3yAG8ojS4DopzISvawMJvlGQP3AzxHicSSaEDjYruf2RwbzHp67h0Yol5B95JPHTICFeAQ,wilian bosta,693,200,15895,20700,0,2841,0,1,18,2,8,False,2,0,0,0.6,0,1,0,0,0,0,0.7455483638068278
605,BR1_3046867618,1585,GameComplete,799,Ambessa,3,1,13,0,False,False,False,False,12125,TOP,2019,6692,0,3161,3053,3047,3364,9,9,0,0,0,0,GtLEL8_oWHN9NuxmIH8ItZ-ld-t3YkGYnPNlycjs4NZB3ogxjeYQK2ugpbH1Fqn_XRht0lzpabcEag,Zacil,950,100,24240,24205,0,4874,0,0,16,3,7,False,4,0,0,4.333333333333333,0,2,2,2,0,2,0.6326576840838372
606,BR1_3046863684,1995,GameComplete,42,Corki,8,2,23,1,False,False,False,False,12708,MIDDLE,3042,3078,3033,1037,1001,1018,3363,2,5,0,0,0,0,GtLEL8_oWHN9NuxmIH8ItZ-ld-t3YkGYnPNlycjs4NZB3ogxjeYQK2ugpbH1Fqn_XRht0lzpabcEag,Zacil,950,200,23441,26678,0,3810,0,1,27,3,11,True,7,0,0,1.5,0,1,0,1,0,1,0.8151964217036424
607,BR1_3046854892,2093,GameComplete,110,Varus,4,3,10,3,False,False,False,False,14925,BOTTOM,3142,2420,3042,6694,3814,3158,3363,8,9,0,0,0,0,GtLEL8_oWHN9NuxmIH8ItZ-ld-t3YkGYnPNlycjs4NZB3ogxjeYQK2ugpbH1Fqn_XRht0lzpabcEag,Zacil,950,200,39137,20487,0,6587,0,3,33,6,12,True,18,0,0,6.75,2,1,0,0,0,0,0.9572180576664924
608,BR1_3046422735,1184,GameComplete,517,Sylas,0,1,9,0,False,False,True,False,7645,MIDDLE,6657,1056,0,3020,4629,1082,3364,2,2,0,0,0,0,GtLEL8_oWHN9NuxmIH8ItZ-ld-t3YkGYnPNlycjs4NZB3ogxjeYQK2ugpbH1Fqn_XRht0lzpabcEag,Zacil,950,200,13657,18497,0,7782,0,1,6,0,6,True,7,0,0,9.0,1,0,0,0,0,2,0.3117601920807427
609,BR1_3046412478,2186,GameComplete,81,Ezreal,4,2,13,2,False,False,False,False,16983,BOTTOM,3078,3158,3072,3042,3161,6694,3363,4,8,0,0,0,0,GtLEL8_oWHN9NuxmIH8ItZ-ld-t3YkGYnPNlycjs4NZB3ogxjeYQK2ugpbH1Fqn_XRht0lzpabcEag,Zacil,950,100,41770,29767,0,10569,0,1,15,2,11,False,11,0,0,4.75,2,3,1,2,0,1,0.428978585374589
